Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
366046861.0,gbp0,gbp25,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,gbp0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116031492.0,$131,$384,$0,$0,$0,$20,$0,$0,$0,$11,$0,$0,$0,$0,$5,$0,$0,$0,$75,$0,$0,$0,$0,$0,$0,$0,$0,$50,$21,$0,$115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191823877.0,$0,$500,$0,$0,"$1,325",$10,$200,$120,$250,$100,$560,$100,$700,$400,$0,$0,$100,$0,$0,$450,$0,$0,$100,$700,$0,$600,$0,$0,$200,$100,$0,$0,$0,$25,$0,$125,$0,$0,$0,$0,$0,$0,$0,$40,$125,$0,$55,$700,$0,$0,$0,$800,$350,$20,$0,"$1,000",$10K,$100,$10,$100,"$5,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193888263.0,$705,$954,$311,$280,$694,$366,$-14,$206,$115,$60,$50,,$200,$77,$200,$65,$250,$145,$475,$45,$35,,$120,$159,$293,$160,$160,,$756,$583,$283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238583817.0,$2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355024555.0,$375,"$2,125","$2,225","$1,425",$850,$841,$270,$889,$25,$915,$470,$160,$395,$669,$125,$256,$150,$235,$375,$95,$75,$190,$240,$280,$50,"$1,050","$2,445","$2,564",$855,$1,$10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175505419.0,$0,$2,$0,$0,$0,$50,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180637889.0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114884622.0,$361,$480,$515,$236,$109,$50,$25,$25,,$25,$25,$80,$30,,,$25,,$60,$50,$5,,$25,,,$50,,$25,,$25,$55,$-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199524368.0,"$2,785",$595,"$1,615",$850,$405,$200,$190,"$1,475",$835,$650,$500,$500,$35,$0,$175,$190,$380,$0,$235,$200,$35,"$1,000",$405,$70,"$1,100",$0,$35,$0,$0,$105,$800,$100,$135,$500,$120,$0,$20,$200,$171,$755,$710,"$1,180","$10,690","$3,389","$1,959",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169967633.0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238452756.0,$70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205750301.0,"2,070","1,905","6,281","8,992","4,482","4,603","3,773","5,098","4,011","4,227",840,"1,460",741,"2,180","2,252","1,381","2,839",589,"2,873","2,224","2,784","4,352","1,499","7,370","2,199","1,767",996,754,"3,566","7,821","7,438",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204767262.0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220561413.0,$0,$0,$25,$10,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
